x_p1,y_p1,x_p2,y_p2,x_p3,y_p3,x_p4,y_p4,x_p5,y_p5,x_p6,y_p6,x_p7,y_p7,x_p8,y_p8
-44.63291619636919,-1.864252859758788,-34.90758714411348,0.018000757454981337,-78.41781808349785,39.2389972312291,-68.10309874741375,-8.029157699428232,-88.05429034684343,-31.732064189006152,-59.367397854547576,-73.86295005083768,-107.74262670016734,-43.14828294413004,-96.80469154577258,-9.08523830205762
-44.55388638917436,-2.4100345766001094,-34.928888385789485,0.017716391068652512,-77.41116110639783,39.45723059435476,-68.08846238976903,-8.007925591255985,-89.06944482205012,-30.758506014517472,-60.372715089041684,-72.88484437286402,-108.75448006180757,-42.185506563259594,-96.80641895804735,-8.467585779287116
-44.465039171084,-2.9446282258101797,-34.95824489592387,0.01276121409262307,-76.41116110639786,39.64948574240444,-68.07358399867485,-7.990215210119979,-90.03518696570141,-29.75396416521312,-61.38033122158206,-71.91785631043858,-109.73097677317638,-41.19187571399887,-96.79562012546145,-7.8513929983944895
-44.354491462128024,-3.4552187676475317,-34.98678292788644,0.004848080413464338,-75.41116110639786,39.82654312062623,-68.0439452858799,-7.964443918367477,-90.90988201646877,-28.70330596659671,-62.23465994404526,-70.865624444069,-110.60148084933418,-40.18759496080829,-96.757653368731,-7.231758572026262
-44.19971011898932,-3.9351386485716735,-35.00270436597756,-0.0011224570232517997,-74.41116110639788,39.97494019747232,-68.002905378089,-7.9393599272819015,-91.51117475429288,-27.864043636550992,-63.049708939797874,-70.17598545249363,-111.26197177975018,-39.267074510640995,-96.696766109366,-6.634083631887074
-44.00361240894966,-4.400043481798466,-35.009635098939306,-0.004558079184469858,-73.41116110639788,40.07635714969403,-67.9670891757618,-7.933161272913729,-91.82704330040175,-27.365297215483867,-63.93948589221603,-70.04803515565129,-111.72820145522,-38.47930772095185,-96.63071249300708,-6.081661689759542
-43.771972055144595,-4.8525924218512895,-35.010823628353855,-0.00597443148003602,-72.41116110639791,40.137647779437216,-67.93712657475956,-7.941272718161121,-91.92407372776682,-27.153524765295252,-64.96837096272944,-70.42143526271462,-112.0587268097011,-37.79383670187622,-96.56098381793805,-5.563939479238606
-43.519101632629685,-5.292287695278553,-35.01236114832653,-0.007685523633368326,-71.41116110639793,40.180086036986935,-67.9014620938105,-7.946413613403982,-91.97005978766157,-26.983809749510733,-65.96837096273055,-70.81934802525402,-112.32804737601344,-37.134637231397846,-96.4762563189239,-5.052346643597942
-43.243467850181595,-5.718482006231959,-35.01343767622195,-0.00932789840009197,-70.41116110639794,40.203410123701175,-67.86260315158636,-7.950038827510559,-91.94751364408593,-26.8868384776574,-66.96837096272984,-71.29764757825697,-112.5291946053878,-36.50933505259134,-96.37909225026716,-4.547415756068436
-42.944116660203704,-6.130610370588519,-35.01368692053251,-0.010567988433457017,-69.41116110639794,40.20847837916837,-67.82149260428999,-7.952021490013919,-91.8529926086489,-26.871043406484006,-67.96837096272877,-71.86124320110432,-112.65664802279503,-35.92330400306904,-96.27045411293575,-4.048795425665964
-42.61947434038041,-6.529900009327783,-35.013222876387466,-0.01138374513791123,-68.39695740978874,40.19919742480559,-67.77789897663243,-7.9501052677988024,-91.6905785252041,-26.928508509556877,-68.96837096272805,-72.49413344671882,-112.71052016031679,-35.36770611265528,-96.14841412553957,-3.5459070731437747
-42.27159380566239,-6.907336475804686,-35.01066614214336,-0.010118060959412815,-67.43599923768622,40.16246385409677,-67.73967778636523,-7.953743005459035,-91.42520688549831,-27.133161992861293,-69.96837096272817,-73.28146824985068,-112.65989731731574,-34.90758429028809,-96.02748548345951,-3.0831566923530183
-41.905719028560895,-7.257081223599848,-35.006072724382165,-0.006322005486497449,-66.5693372498719,40.09628603592144,-67.71131691832485,-7.9666464830464,-91.06091370608222,-27.489462436949328,-70.9683709627281,-74.22012889912094,-112.5072131147679,-34.56012895951494,-95.91694381591799,-2.6799270306313305
-41.52405494366922,-7.580482071897344,-35.000411322281295,-0.0004855749890544708,-65.78092732400899,40.010375411053445,-67.69200014069543,-7.984971720850709,-90.62486692809722,-27.948270972553622,-71.96837096272938,-75.24299517956246,-112.27336564605312,-34.29282701677356,-95.81519815584865,-2.317909502269689
-41.12384464955916,-7.886163874893524,-34.995285129167605,0.006071221714313886,-64.9969968285625,39.92313974577194,-67.67565265760884,-7.997987411503693,-90.15588428098566,-28.425103924629852,-72.96837096272444,-76.24299517956315,-111.98768438283635,-34.03310641781465,-95.70893370684107,-1.9440561959489986
-40.702746634963916,-8.173564947796557,-34.99037325730055,0.013798294575217394,-64.2175271751055,39.833190166401295,-67.66366946842419,-8.006959378818518,-89.63921407091867,-28.938292023778022,-73.9683709627156,-77.2429951795633,-111.63582894444237,-33.79106754498806,-95.59906777369265,-1.5604320409620631
-40.261072702121666,-8.441270605257237,-34.9858614530555,0.022687141705378673,-63.44853334565889,39.74023548510433,-67.65729863140504,-8.012905265262521,-89.07193744345503,-29.489163281906333,-74.96837096270835,-78.24299517956226,-111.21397527147403,-33.56936880902089,-95.48708111207378,-1.1696640570385546
-39.79862880143625,-8.688210484024424,-34.98194304464821,0.032698028897484424,-62.69343395315805,39.64416972841791,-67.65764316250676,-8.016954434952414,-88.45009784154652,-30.079032306125693,-75.96837096270828,-79.24299517956081,-110.71708236688555,-33.36987235639366,-95.37414935979065,-0.7733751561888444
-39.31526366189051,-8.913205620114507,-34.978836319452824,0.043722814232027944,-61.95656065981495,39.544621945295546,-67.66582669085567,-8.020734900945804,-87.76924869217541,-30.709374299740418,-76.9683709627086,-80.24299517955983,-110.1395464915154,-33.19496430705297,-95.26170258700579,-0.3741785522004737
-38.81095900922523,-9.114947251419805,-34.97677405099856,0.055567119575580255,-61.2434538085659,39.44088998636687,-67.68295416236731,-8.026526155880498,-87.02452960384484,-31.381836157710016,-77.9683709627086,-81.24299517956007,-109.47529430366166,-33.04772410430731,-95.15149909117729,0.023955595835420933
-38.2859834547878,-9.291989597522878,-34.97598737328792,0.06792912392796066,-60.56123142395162,39.331853219595914,-67.71004099407962,-8.03745481575255,-86.21087422776301,-32.09821550394648,-78.96837096270858,-82.24299517956004,-108.71802530060056,-32.932146165257606,-95.04571338359813,0.4152060694052675
-37.73886492133313,-9.441862423254722,-34.97659756578872,0.08100736624079852,-59.92679277139453,39.21242804600355,-67.75006729852507,-8.061856766446732,-85.30662794865569,-32.88085711333173,-79.96837096270858,-83.26621089767406,-107.84454146947157,-32.86842802238399,-94.95034939226568,0.7831858159189057
-37.18088729436321,-9.566570788262874,-34.9792098083427,0.09151363606045973,-59.322553291784615,39.09341580037626,-67.7945696619997,-8.090004319541528,-84.37585434000084,-33.648305425950554,-80.96837096270855,-84.2179866815497,-106.91899279320418,-32.8039421847364,-94.85585575851138,1.1462349998992787
-36.6288634455377,-9.670729972764356,-34.98389646787841,0.09522302676542457,-58.7097766626641,38.994789869192566,-67.82989863600721,-8.099594890919361,-83.52226736437485,-34.27788454431717,-81.96837096270855,-84.95995569084656,-106.04820431359434,-32.65255979917294,-94.74411590635262,1.544855019361631
-36.08875864569518,-9.755509636269789,-34.98974338619344,0.09144230273100701,-58.07796416500389,38.92328913567396,-67.85232916287941,-8.082423836365589,-82.77459843413286,-34.74312811077722,-82.96837096270852,-85.46513732374972,-105.26415466002229,-32.39359181397681,-94.6103196516253,1.990881970886147
-35.55228725331006,-9.817036917894933,-34.995291054019546,0.08357506439117196,-57.458449772445576,38.86645325131995,-67.8712909343759,-8.052827041250907,-82.0618170653928,-35.13864502708121,-83.9683709627085,-85.84376852334958,-104.49693941152447,-32.09259298048032,-94.46853404464241,2.452966907678002
-35.015942474684955,-9.853115131076114,-34.999873546598565,0.0734257549778101,-56.870445914850336,38.81717862593109,-67.8918564437152,-8.020304141404123,-81.34615626101484,-35.513340089169844,-84.96837096270849,-86.15177487161421,-103.70867768135062,-31.785132597590472,-94.32739598417739,2.9113518128982117
-34.482809685831924,-9.864273333828365,-35.003190268652276,0.06099756162970563,-56.31121808244602,38.77789279578154,-67.91282324538818,-7.983013114937184,-80.63812557087019,-35.856964949603196,-85.96837096270848,-86.37776584166961,-102.91048199792479,-31.463877286890693,-94.18620731846471,3.3687321141305357
-33.954490408538355,-9.850650222593707,-35.004953313839565,0.04674351509592252,-55.781899043112,38.749044248133806,-67.93428594220475,-7.941305816669981,-79.93830585753255,-36.17138769253707,-86.96837096270846,-86.52404875834031,-102.10321273414385,-31.12997767832472,-94.0461197330495,3.82367088239144
-33.43250129566305,-9.812872742482442,-35.00492171429076,0.030975581605618766,-55.28028023175356,38.73147172353078,-67.95661756242158,-7.8949798764788675,-79.2477914173021,-36.45825755768058,-87.9819871336374,-86.59007299466676,-101.28689988238862,-30.779959383196616,-93.90732928808143,4.278732265793451
